Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-3,180119-004824,19-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2017,469,Supplement2,Article,The opposition effect of 67P/Churyumov–Gerasimenko on post-perihelion Rosetta images,MC,single Article missing,Missing content,-,Thomson Digital
Week-3,180119-004824,19-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2017,469,Supplement2,Article,The dust environment of comet 67P/Churyumov–Gerasimenko: results from Monte Carlo dust tail modelling applied to a large ground-based observation data set,MC,single Article missing,Missing content,-,Thomson Digital
Week-3,180119-006581,19-Jan-18,Journal,79505299,South African Journal of Enology and Viticulture,J,South African Society for Enology and Viticulture,-,2016,37,1,Article,Effect of Vegetation Time and Climatic Conditions on trans- Resveratrol Concentrations in Cabernet Sauvignon and Merlot Wines from Different Regions in Turkey,MC,single Article missing,Missing content,-,Thomson Digital
Week-3,180119-002700,19-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,-,Article,A Stress Level of Women Employees-A Study with Reference to IT Sector in Chennai,MC,single Article missing,Missing content,-,SPI
Week-3,180119-011147,19-Jan-18,Journal,273546899,Postepy Higieny i Medycyny Doswiadczalnej,J,Polska Akademia Nauk,-,2016,70,-,Article,Transformation of medicinal plants using Agrobacterium tumefaciens,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180118-009389,18-Jan-18,Journal,77822499,Journal of the Textile Association,J,Textile Association (India),-,2017,78,1,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-3,180118-006538,18-Jan-18,Journal,313049299,BioMed Research International,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,IGF-1R and Leptin Expression Profile and the Effects of Metformin Treatment on Metabolic and Endocrine Parameters in PCOS Mice,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180119-002697,19-Jan-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,33,Article,SMART HOME ENERGY MANAGEMENT USING GSM MODULE AND IR SENSOR,MC,single Article missing,Missing content,-,Spi
Week-3,180116-005671,16-Jan-18,Journal,310167599,Bylye Gody,J,Sochi State University for Tourism and Recreation,-,2017,46,4,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-3,180118-014724,18-Jan-18,Journal,79113899,PLoS ONE,J,Web Portal Public Library of Science,-,2017,12,7,Article,Modeling the dynamics of chromosomal alteration progression in cervical cancer: A computational model,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180118-003514,18-Jan-18,Journal,77557899,Renewable and Sustainable Energy Reviews,J,E-Flow Elsevier,-,2015,49,-,Article,The plightofthebiomasspowergenerationindustry in China – A supplychainriskperspective,MC,single Article missing,Missing content,-,Aptara
Week-3,180119-002258,19-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.2,Article,A novel approach for phishing emails real time classification using k-means algorithm,MC,single Article missing,Missing content,-,Thomson Digital
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,A rare case of Merkel cell carcinoma presenting as a giant intra-thoracic mass,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Acupuncture and constraint-induced movement therapy for a patient with chronic stroke,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Alveolar soft part sarcoma with multiple brain and lung metastases in pregnancy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,An unusual cause of fever of unknown origin with enlarged lymph nodes—relapsing polychondritis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Anterior endoscopically assisted bone grafting for iatrogenic distraction of odontoid fracture after percutaneous anterior screw fixation,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Anterior release and nonstructural bone grafting and posterior fixation for old lower cervical dislocations with locked facets,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Apatinib in refractory radiation-induced brain edema,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Application of ultrasound-guided C5 nerve root block using polydeoxyribonucleotide in traumatic C5 nerve root injury caused by fracture of the articular process of the cervical spine,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Approach to the patient with pregnancy and lactation-associated osteoporosis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Association between renin–angiotensin– aldosterone system blockade and future osteoporotic fracture risk in hypertensive population,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Asymptomatic syringomyelia accompanied with metastatic cerebellar and spinal intramedullary lymphoma,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Autosomal dominant polycystic kidney disease combined with hypertrophic cardiomyopathy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Bilateral discoid medial meniscus associated with meniscal tears and hypoplasia of the medial femoral condyle,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Bilateral femoral posterior neurocutaneous perforater flap successfully treating Fournier gangrene,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Burkitt lymphoma and cavernous sinus syndrome with breast uptake on 18F-FDG-PET/CT,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Case report - Pentoxifylline treatment in microscopic colitis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Case reports about an overlooked cause of neck pain: calcific tendinitis of the longus colli,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Catheter ablation of ventricular arrhythmia originating from isolated outflow tract diverticulum,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,"Clavicle fracture associated with atlantoaxial rotatory displacement, type II in an 8-year-old girl",MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Clinical features of acute acquired comitant esotropia in the Chinese populations,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Comparison of chemoradiotherapy with and without brachytherapy as adjuvant therapy after radical surgery in early-stage cervical cancer with poor prognostic factors,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Comparison of the Pentax AirwayScope and McGrath MAC videolaryngoscope for endotracheal intubation in patients with a normal airway,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Complete remission and long-term survival of a patient with melanoma metastases treated with high-dose fever-inducing Viscum album extract,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Computed tomography-guided percutaneous cutting needle biopsy for small ( 20mm) lung nodules,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Concurrent one-stage total knee and hip arthroplasty due to sequel of juvenile rheumatoid arthritis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,CONSORT-Independent prognostic value of asphericity of pretherapeutic F-18 FDG uptake by primary tumors in patients with breast cancer,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Corneal clarity measurements in healthy volunteers across different age groups,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Cup revision involving retention of a fixed but malpositioned acetabular component in patients with poor general conditions,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Current practice and usual care of major cervical disorders in Korea,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Degeneration of paramedian nuclei in the thalamus induces Holmes tremor in a case of artery of Percheron infarction,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Diabetes mellitus and the risk of bladder cancer,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Diagnosis of fetal megacystis with chromosomal abnormality by 2D prenatal ultrasound,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Dynamic noninvasive markers predict hepatocellular carcinoma in chronic hepatitis C patients without sustained virological response after interferon-based therapy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Early enteral nutrition versus delayed enteral nutrition in acute pancreatitis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Effective treatment of narcolepsy-like symptoms with high-frequency repetitive transcranial magnetic stimulation,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Effectiveness of bariatric surgical procedures,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Efficacy of cold application on pain during chest tube removal: a randomized controlled trial,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,"Endocarditis due to Abiotrophia defectiva, a biofilm-related infection associated with the presence of fixed braces",MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Endovascular stenting of spontaneous isolated dissection of the superior mesenteric artery,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Epicardial radiofrequency catheter ablation of Brugada syndrome with electrical storm during ventricular fibrillation,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Esophageal duplication cyst with hemivertebrae,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Evaluation of anti-desmoglein-1 and antidesmoglein- 3 autoantibody titers in pemphigus patients at the time of the initial diagnosis and after clinical remission,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Expression of hormone receptors in low-grade adenosquamous carcinoma of the breast,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Extrarenal teratoma with nephroblastoma in the retroperitoneum,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Functional polymorphism rs3783553 in the 3’-untranslated region of IL-1A increased the risk of ischemic stroke,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Gastrointestinal stromal tumor (GIST) with liver metastases,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Identifications of potential therapeutic targets and drugs in angiotensin II-induced hypertension,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Impulse oscillometry system as an alternative diagnostic method for chronic obstructive pulmonary disease,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Incidence of lower limb lymphedema after vulvar cancer,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Individualized prevention against hypertension based on Traditional Chinese Medicine Constitution Theory,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Influences of cardiac motion on computed tomography-guided biopsy of lung nodules located near the heart,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Iodine-125 seed implantation for synchronous pancreatic metastases from hepatocellular carcinoma,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,LDL-cholesterol goal attainment under persistent lipid-lowering therapy in northeast China,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Liver stiffness measurement and spleen diameter as predictors for the presence of esophageal varices in chronic hepatitis C patients,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Management of radiation-induced rectovesical fistula in a woman using ileum,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Mercury poisoning through intravenous administration,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Morphologic features of the distal femur and tibia plateau in Southeastern Chinese population,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Multimodal ultrasonographic assessment of leiomyosarcoma of the femoral vein in a patient misdiagnosed as having deep vein thrombosis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,New onset of myasthenia gravis after intravesical Bacillus Calmette-Guerin,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Open repair of intraoperative popliteal artery injury during total knee arthroplasty in a patient with severe hemophilia A,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Osteoblastic bone metastases from neuroendocrine tumor (NET) of unknown origin detected by 18fluorocholine PET/CT and its comparison with 68gallium-DOTATOC PET/CT,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Osteosarcoma in the coracoid process that mimicked an osteochondroma,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Pancreatogenic choledocholithiasis in common bile duct stump after Roux-en-Y hepaticojejunostomy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Partial resection and reconstruction of the sternum for treatment of metachronous sternal metastasis of thyroid carcinoma,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Partially cystic thyroid nodules in ultrasound-guided fine needle aspiration,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Pathologic femoral fracture due to tenofovir-induced Fanconi syndrome in patient with chronic hepatitis B,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Perforated appendicitis after colonoscopy: cause or coincidence?,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Phyllodes tumors of the breast in 2 sisters,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Primary malignant melanoma of the lung,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Primary myelofibrosis and pregnancy outcomes after low molecular-weight heparin administration,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Prognostic significance of metabolic enzyme pyruvate kinase M2 in breast cancer,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Prophylactic temporary abdominal aorta balloon occlusion in women with placenta previa accretism during late gestation,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Prospective associations between measures of gross and fine motor coordination in infants and objectively measured physical activity and sedentary behavior in childhood,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Ptosis as the only manifestation of diabetic superior division oculomotor nerve palsy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Pulmonary hypertension as a manifestation of mitochondrial disease,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Recurrent spinal primitive neuroectodermal tumor with brain and bone metastases,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Recurrent tracheoesophageal fistula in an adolescent without persistent symptoms,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Renal osteodystrophy presenting as a metabolic superscan on F-18 FDG PET/CT,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Reversible severe fatty liver induced by capecitabine,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Risk factors and a simple model for predicting bile leakage after radical hepatectomy in patients with hepatic alveolar echinococcosis,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Role of delayed-time-point imaging during abdominal and pelvic cancer screening using FDG-PET/CT in the general population,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Safety of continuing aspirin therapy during spinal surgery,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Scapular metastasis of hepatocellular carcinoma presenting as acute bleeding and hematoma,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Seroconverting nonresponder of high-dose intramuscular HBV vaccine with intradermal HBV vaccine,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Severe hemodynamic instability after indocyanine green injection during off-pump coronary artery bypass grafting,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,"Shift work, night work, and the risk of prostate cancer",MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,"Short-term effects of sports taping on navicular height, navicular drop and peak plantar pressure in healthy elite athletes",MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Should fraction flow reserve be considered an important decision-making tool to stratify patients with stable coronary artery disease for percutaneous coronary intervention?,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Sinonasal osteoblastomas in the middle turbinate,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Small cell lung cancer treated by radiofrequency ablation,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Study on the adverse effects following chemotherapy for breast cancer diagnosis during pregnancy,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-010645,16-Jan-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2017,96,46,Article,Successful treatment with rivaroxaban of cerebral venous thrombosis and bone marrow necrosis induced by pegaspargase,MC,single Article missing,Missing content,-,Innodata Isogen Inc
