Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,DEVELOPMENT OF A PROTOTYPE OF INDUSTRIAL CONVEYOR USING FOUR BAR MECHANISM,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,PROCESS TIME REDUCTION BY INTRODUCING AUTOMATIC NUTNER FOR WHEEL TOURQUING AND CONVEYOR TIME BALANCING IN ASSEMBLY LINE,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,PARAMETRIC DESIGN OPTIMIZATION OF A REACTIVE MUFFLER,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,TENSILE BEHAVIOUR ON ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE (UHMWPE) POLYMER WITH DIFFERENT MELT TEMPERATURES,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,CFD ANALYSIS ON SILENCER MODIFIED WITH BAFFLE PLATES AND INSULATION OF LCV DIESEL ENGINE,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,DESIGN AND ANALYSIS OF DIFFERENT TYPES OF FIN CONFIGURATIONS USING ANSYS,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,EFFECT OF NOZZLE ANGLE IN WATER JET MACHINING USING COMPUTATIONAL FLUID DYNAMICS,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,ANDROID MOBILE PHONE CONTROLLED ROBOT USING INTERNET OF THINGS ,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,INTRUSION DETECTION AND AUTOMATIC GUN FIRING CONTROL MECHANISM,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,LEVEL MONITORING OF CONTAINERS FOR EFFECTIVE CLEARING OF GARBAGE AND HAZARDOUS MATERIALS ,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,SMART DISASTER WARNING SYSTEM USING IOT,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,DESIGN AND ANALYSIS OF AUTOMOBILE MUFFLER ,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,AN OPTIMIZED PQ CONTROL IN WIND ENERGY CONNECTED GRID SYSTEM USING STATCOM,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,FLY ASH CEMENT CONCRETE FOR CONSTRUCTION,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,MSO - MLPDIAGNOSTIC APPROACH FOR DETECTING DENV SEROTYPES,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,OPTIMAL PMU PLACEMENT CONSIDERING BRANCH WEIGHT FOR COMPLETE OBSERVABILITY IN POWER SYSTEM,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,PREPARATION AND CHARACTERIZATION OF NANO SRTIO3,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,STATIC ANALYSIS OF A MISSILE SHIELD WITH AND WITHOUT STIFFENERS USING FEA,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,SYNTHESIS AND BIOACTIVITY STUDIES OF SOME NEW 7-METHYL AURONES,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003874,24-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,SpecialIssue5,Article,SYNTHESIS AND PHOTOLUMINESCENCE STUDIES OF EU DOPED Y3AL5O12 PHOSPHOR,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-001752,23-Jan-18,Journal,79961399,Clinical Medicine Insights: Case Reports,J,E-Flow Sage Publications,-,2018,11,-,Article,"Crizotinib, an Effective Agent in ROS1-Rearranged Adenocarcinoma of Lungs: A Case Report",MC,Single Article missing,Missing content,-,Spi
Week-4,180124-004450,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue7,Article,An Evaluation of Liquidity and Profitability of Selected Pharmaceutical Companies in India,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-004450,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue13,Article,A Descriptive Analysis of Short Term Solvency and Profitability of Selected Pharmaceutical Companies in India,MC,Single Article missing,Missing content,-,Spi
Week-4,180123-006048,23-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2017,114,SpecialIssue5,Article,"POWER DOMINATION OF MIDDLE GRAPH OF PATH, CYCLE AND STAR",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-000781,22-Jan-18,Journal,641122704,Agricultural Finance Review,J,E-flow Emerald,-,2018,78,1,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180123-012457,23-Jan-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,59,Article,Analysis of Embedding Compression in Baptista’s Chaotic Cryptography,MC,Single Article missing,Missing content,-,Spi
Week-4,180123-012362,23-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue12,Article,Implementation of Chaotic Neural Network in Joint Compression and Encryption Scheme,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,"Cloning and Interspecific Altered Expression of TPS Gene in Two Invasive Apple Snails, Pomacea canaliculata and Pomacea maculata (Gastropoda: Ampullariidae), Under Different Temperature",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,CRISPR/Cas9 genome editing system in the diagnosis and treatment of cancer,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,Identification of Micro-RNA Seed Sequences and Other Possible Conserved Motifs: An Information Theoretic Approach,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,Intramyocardial Gene Silencing by Interfering RNA,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,Isolation and identification of Wolbachia from Hemiscorpius lepturus scorpion in Khuzestan province with PCR method,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,piRNAs: the “Bodyguards” of Fertility,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-003312,24-Jan-18,Journal,290219799,Journal of RNAi and Gene Silencing,J,Allied Academies,-,2017,13,1,Article,Rethinking Delivery: Viral Vectors and RNA Interference,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-009432,23-Jan-18,Journal,77015099,Emerging Infectious Diseases,J,Centers for Disease Control and Prevention (CDC),-,2017,23,Supplement,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180123-014023,23-Jan-18,Journal,78203499,Poultry Science,J,E-flow Oxford University Press,-,2017,96,9,Article,Nest use and patterns of egg laying and damage by 4 strains of laying hens in an aviary system1,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-014023,23-Jan-18,Journal,78203499,Poultry Science,J,E-flow Oxford University Press,-,2017,96,11,Article,Laying hens in aviaries with different litter substrates: Behavior across the flock cycle and feather lipid content,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-004427,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,Rehabilitation Frame Work on Organic Agriculture with Reference to Tamilnadu,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-006492,24-Jan-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2017,38,49,Article,Organizational and Methodic Tools for Strategic Planning of Industrial Enterprise Development,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-012128,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,Industrial Dispute Prevention and Resolution Systems in Andhra Pradesh State Road Transport Corporation: An Empirical Study,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-008723,24-Jan-18,Journal,77742299,Mechanics and Mechanical Engineering,J,Wydawnictwo Politechniki Lodzkiej,-,2017,21,4,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-013015,24-Jan-18,Journal,339492799,"Muscles, Ligaments and Tendons Journal",J,CIC Edizioni Internazionali s.r.l.,-,2017,7,3,Article," I performed experiments and i have results.Wow,and now?",MC,Single Article missing,Missing content,-,Spi
Week-4,180124-014377,24-Jan-18,Journal,76343299,European Journal of Orthodontics,J,E-flow Oxford University Press,-,2018,40,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-004398,23-Jan-18,Journal,301973899,Redia,J,Istituto Sperimentale per la Zoologia Agraria,-,2017,100,-,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-006010,23-Jan-18,Journal,77110699,Angewandte Chemie - International Edition,J,E-flow Wiley Blackwell,-,2018,57,2,Article,Atropoenantioselective Redox-Neutral Amination of Biaryl Compounds through Borrowing Hydrogen and Dynamic Kinetic Resolution,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-007745,24-Jan-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2017,38,49,Article,Social potential as a basis of rural areas investment attractiveness (through the example of the Novosibirsk Region of the Russian Federation (NSR)),MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-007667,24-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2017,471,3,Article,Effect of different cosmologies on the galaxy stellar mass function,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-007667,24-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2017,470,1,Article,CO excitation in the Seyfert galaxy NGC 7130,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-004981,24-Jan-18,Journal,342666999,Annals of Occupational and Environmental Medicine,J,E-flow BioMed Central,-,2015,27,1,Article,Evaluation and management of lead exposure,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-012484,23-Jan-18,Journal,642422747,Journal of Geophysical Research,J,E-flow Wiley Blackwell,-,2008,113,E9,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180123-011203,23-Jan-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2017,38,50,Article,Analysis of the economic behavior of the university students of the city of Medellin,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-013466,23-Jan-18,Journal,79608899,Energies,J,MDPI AG,-,2017,10,7,Article,An AssistedWorkflow for the Early Design of Nearly Zero Emission Healthcare Buildings,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-014121,23-Jan-18,Journal,79292499,International Journal of Economic Perspectives,J,E-flow PDF International Economic Society,-,2017,11,4,Article,ENVIRONMENTAL AND ECONOMIC SECURITY MANAGEMENT,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-003758,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,A Study on the Effectiveness of Historic Data in Optimizing the Efforts and Resource Allocation for Design and Engineering Activities of an EPC Project,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-003758,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue13,Article,A Study on Drift in Shopping Pattern in the Rural Cities of Tamil Nadu,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-003632,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,A Study on the Antecedants and Consequences of Perceived Support in Schools to Retain Human Capital,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-003668,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,Factors Influencing Stress among Executives-A Study with Reference to Automobile Organizations in Chennai,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-003599,24-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,SpecialIssue15,Article,Impingement of Celebrity towards Product Promotion in Chennai City-A Hawkish View,MC,Single Article missing,Missing content,-,SPI
Week-4,180124-007678,24-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2017,472,2,Article,The Complete Local Volume Groups Sample – I. Sample selection and X-ray properties of the high-richness subsample,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-009637,24-Jan-18,Journal,79400699,Primerjalna Knjizevnost,J,Slovensko Drustvo za Primerjalno Knjizevnost (Slovene Comparative Literature Association),-,2016,39,3,Article,Kulturna politika Karla Velikega in srednjeveška latinska književnost,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180120-003253,20-Jan-18,Journal,78703699,Current Medical Imaging Reviews,J,E-flow Bentham Science Publishers Ltd,-,2018,14,-,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180123-006773,23-Jan-18,Journal,77635599,Journal of Electromagnetic Waves and Applications,J,E-flow Taylor and Francis,-,2018,32,3,Issue,-,MC,Whole issue missing,Missing content,-,SPI
Week-4,180120-002507,20-Jan-18,Journal,78649799,"Endocrine, Metabolic and Immune Disorders - Drug Targets",J,E-flow Bentham Science Publishers Ltd,-,2018,18,1,Article,Anti-inflammatory Activity of Extra Virgin Olive Oil Polyphenols: Which Role in the Prevention and Treatment of Immune-Mediated Inflammatory Diseases?,MC,Single Article missing,Missing content,-,SPI
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,"Analysis of PAHs Associated with Particulate Matter PM2.5 in Two Places at the City of Cuernavaca, Morelos, México",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,Characteristics of Gravity Waves over an Antarctic Ice Sheet during an Austral Summer,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,"Effects of Stratospheric Conditions on the Viability, Metabolism and Proteome of Prokaryotic Cells",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,Spatiotemporal Interpolation of Rainfall by Combining BME Theory and Satellite Rainfall Estimates,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,A Method for Deriving the Boundary Layer Mixing Height from MODIS Atmospheric Profile Data,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,An Observational Study of Entrainment Rate in Deep Convection,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,"Characteristics of PM1.0, PM2.5, and PM10, and Their Relation to Black Carbon in Wuhan, Central China",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-007257,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,9,Article,Source Localization in the Duct Environment with the Adjoint of the PE Propagation Model,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-010979,25-Jan-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2017,12,24,Article,Stock Management System Using RFID and Geolocation Technologies,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-011202,25-Jan-18,Journal,76425199,Journal of Antimicrobial Chemotherapy,J,E-flow Oxford University Press,-,2018,73,2,Issue,-,MC,Whole issue missing,Missing content,-,Thomson Digital
Week-4,180125-006729,25-Jan-18,Journal,295010699,Rendiconti Online Societa Geologica Italiana,J,Societa Geologica Italiana,-,2017,43,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-007422,25-Jan-18,Journal,77265299,Chemistry of Heterocyclic Compounds,J,E-Flow Springer,-,2016,52,12,Article,Synthesis of 1- and 5-(pyrazolyl)tetrazole amino and nitro derivatives,MC,Single Article missing,Missing content,-,Spi
Week-4,180126-000595,26-Jan-18,Journal,78725099,"Journal of Food, Agriculture and Environment",J,WFL Publisher Ltd.,-,2018,16,1,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180125-005900,25-Jan-18,Journal,78487099,Fruits,J,International Society for Horticultural Science,-,2017,72,4,Article,"Effects of 1-Methylcyclopropene on postharvest quality traits, antioxidant activity and ascorbic acid content of mature-ripe mango fruits",MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-005168,25-Jan-18,Journal,79155899,Journal for Geometry and Graphics,J,Heldermann Verlag,-,2017,21,1,Article,Congruence Theorems for Quadrilaterals,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005675,25-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,SpecialIssue2,Article,INNOVATIVE HI-SPEED COGNITIVE RADIO AD-HOC NETWORKS,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-004509,25-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.2,Article,DVR based reactive power control strategy of DFIG for wind energy generation during unbalanced grid voltages,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Assessment of Community Exposure to Ambient Respirable Crystalline Silica near Frac Sand Processing Facilities,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Topography and Data Mining Based Methods for Improving Satellite Precipitation in Mountainous Areas of China,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Cluster Analysis of the Wind Events and Seasonal Wind Circulation Patterns in the Mexico City Region,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Scaling Flux Tower Observations of Sensible Heat Flux Using Weighted Area-to-Area Regression Kriging,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,The Role of Aerosol-Cloud-Radiation Interactions in Regional Air Quality—A NU-WRF Study over the United States,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Airborne Aerosol in Situ Measurements during TCAP: A Closure Study of Total Scattering,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,"Assessing the Correlation between Land Cover Conversion and Temporal Climate Change—A Pilot Study in Coastal Mediterranean City, Fethiye, Turkey",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Mie LIDAR Observations of Tropospheric Aerosol over Wuhan,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,"A Case Study of Chemical Characteristics of Daytime and Nighttime Ambient Particles in Shanghai, China",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,"The Impact of Selected Parameters on Visibility: First Results from a Long-Term Campaign in Warsaw, Poland",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,"Study of Black Sand Particles from Sand Dunes in Badr, Saudi Arabia Using Electron Microscopy",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,"Characteristics of PM10 and PM2.5 at Mount Wutai Buddhism Scenic Spot, Shanxi, China",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,UV Irradiance Enhancements by Scattering of Solar Radiation from Clouds,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-006062,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,8,Article,Air Quality of Beijing and Impacts of the New Ambient Air Quality Standard,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180124-005528,24-Jan-18,Journal,77184199,Proceedings of the Institution of Civil Engineers: Structures and Buildings,J,E-Flow ICE Publishing,-,2017,170,6,Article,Editorial,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Synthesis Analysis of One Severe Convection Precipitation Event in Jiangsu Using Ground-Based GPS Technology,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Measurement of Ozone Concentration on the Elevation Gradient of a Low Hill by a Semiconductor-Based Portable Monitor,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Case Study of Particle Number Fluxes and Size Distributions during Nucleation Events in Southeastern Italy in the Summer,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Towards Optimal Aerosol Information for the Retrieval of Solar Surface Radiation Using Heliosat,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Insights into Indoor/Outdoor PM Concentration Ratios due to Dust Storms in an Arid Region,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-005849,25-Jan-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2015,6,7,Article,Forecasting Urban Air Quality via a Back-Propagation Neural Network and a Selection Sample Rule,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180125-012564,25-Jan-18,Journal,78558299,Physics Education,J,Web Portal IOP,-,2018,53,1,Article,Melting ice,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-011581,24-Jan-18,Journal,76568299,Pakistan Journal of Zoology,J,University of Punjab (new Campus),-,2017,49,1,Article,Monitoring DNA Damage in Gills of Freshwater Mussels (Anodonta anatina) Exposed to Heavy Metals,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180125-003333,25-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,4,Article,EVOLUTIONARY IMAGE SEGMENTATION WITH DIMENSIONALITY REDUCTION,MC,Single Article missing,Missing content,-,Spi
Week-4,180125-003846,25-Jan-18,Journal,77807399,Journal of Surface Science and Technology,J,Informatics Publishing Limited & Indian Society for Surface Science and Technology,-,2017,33,1-2,Article,Study of Thermal Behavior of Silicon Carbide Reinforced Polyester Matrix Nanocomposite,MC,Single Article missing,Missing content,-,Spi
Week-4,180123-004775,23-Jan-18,Journal,78739199,Man in India,J,Serials Publications,-,2017,97,18,Article,LEGAL AND ETHICAL ISSUES CENTRAL TO THE TRANSFUSION MEDICINE: AN INDIAN SCENARIO,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
